EmployeeID,Name,Department,Salary,Age,Work_Experience
E706,Employee_706,HR,99922,36,38
E707,Employee_707,Marketing,54334,38,14
E708,Employee_708,IT,84436,41,22
E709,Employee_709,Finance,79715,22,32
E710,Employee_710,Finance,73967,46,37
E711,Employee_711,Sales,99122,47,29
E712,Employee_712,HR,65340,47,15
E713,Employee_713,Marketing,68842,31,28
E714,Employee_714,Sales,74217,43,3
E715,Employee_715,Finance,81219,31,15
E716,Employee_716,IT,45277,49,11
E717,Employee_717,Finance,81244,48,27
E718,Employee_718,Sales,68480,49,34
E719,Employee_719,HR,34784,49,4
E720,Employee_720,Sales,88044,59,9
E721,Employee_721,Marketing,66245,50,4
E722,Employee_722,Sales,72522,50,38
E723,Employee_723,Sales,82401,32,6
E724,Employee_724,Marketing,66226,34,24
E725,Employee_725,Sales,34196,31,3
E726,Employee_726,Sales,41523,49,36
E727,Employee_727,HR,54567,23,40
E728,Employee_728,HR,39999,54,22
E729,Employee_729,IT,76483,25,28
E730,Employee_730,HR,31459,40,26
E731,Employee_731,Sales,36707,31,26
E732,Employee_732,HR,99961,53,33
E733,Employee_733,HR,58048,57,18
E734,Employee_734,HR,95603,43,26
E735,Employee_735,IT,99814,54,8
E736,Employee_736,Marketing,49552,37,28
E737,Employee_737,Sales,74818,29,1
E738,Employee_738,Sales,54602,54,29
E739,Employee_739,HR,81514,46,34
E740,Employee_740,Marketing,54354,55,28
E741,Employee_741,Sales,70542,53,12
E742,Employee_742,Marketing,34388,41,27
E743,Employee_743,HR,91912,46,3
E744,Employee_744,Sales,93611,48,16
E745,Employee_745,Finance,66995,34,15
E746,Employee_746,Marketing,89553,36,6
E747,Employee_747,IT,84100,45,29
E748,Employee_748,Marketing,85194,53,17
E749,Employee_749,IT,31475,41,27
E750,Employee_750,Sales,77107,59,32
E751,Employee_751,Sales,52445,28,27
E752,Employee_752,Finance,74184,33,19
E753,Employee_753,Marketing,70372,37,9
E754,Employee_754,Marketing,47235,50,29
E755,Employee_755,Sales,88539,42,37
E756,Employee_756,Marketing,90948,42,5
E757,Employee_757,Marketing,89285,55,8
E758,Employee_758,Finance,98869,55,34
E759,Employee_759,HR,54128,32,6
E760,Employee_760,Finance,65950,49,12
E761,Employee_761,Finance,71133,28,4
E762,Employee_762,Marketing,99768,26,14
E763,Employee_763,IT,74524,52,13
E764,Employee_764,IT,65581,60,11
E765,Employee_765,Sales,37015,48,17
E766,Employee_766,Finance,64755,33,21
E767,Employee_767,Marketing,44864,39,9
E768,Employee_768,IT,99566,55,28
E769,Employee_769,IT,92986,36,23
E770,Employee_770,IT,80230,53,15
E771,Employee_771,Marketing,82360,51,10
E772,Employee_772,IT,84925,46,34
E773,Employee_773,IT,52670,34,25
E774,Employee_774,Finance,37468,45,2
E775,Employee_775,Sales,89565,26,37
E776,Employee_776,HR,31712,23,9
E777,Employee_777,HR,30733,58,14
E778,Employee_778,Marketing,34381,25,37
E779,Employee_779,Finance,67592,45,9
E780,Employee_780,IT,85855,22,20
E781,Employee_781,Finance,53925,27,6
E782,Employee_782,Sales,35439,23,31
E783,Employee_783,Marketing,53493,50,22
E784,Employee_784,Marketing,31629,28,8
E785,Employee_785,IT,71977,58,1
E786,Employee_786,IT,90031,25,32
E787,Employee_787,IT,38168,37,16
E788,Employee_788,IT,33664,38,3
E789,Employee_789,HR,58268,35,38
E790,Employee_790,HR,50173,43,29
E791,Employee_791,Finance,89285,54,17
E792,Employee_792,Finance,60655,52,25
E793,Employee_793,IT,77386,41,35
E794,Employee_794,Sales,96389,48,20
E795,Employee_795,HR,66950,23,28
E796,Employee_796,Finance,40234,47,6
E797,Employee_797,Marketing,51297,37,25
E798,Employee_798,HR,96532,22,29
E799,Employee_799,Sales,30354,27,27
E800,Employee_800,IT,46020,25,2
E801,Employee_801,Sales,54154,50,40
E802,Employee_802,IT,39899,28,32
E803,Employee_803,Finance,74402,52,5
E804,Employee_804,Sales,91247,31,33
E805,Employee_805,Sales,30266,60,25
E806,Employee_806,HR,55524,33,28
E807,Employee_807,HR,79457,28,39
E808,Employee_808,IT,67297,32,16
E809,Employee_809,HR,32536,37,31
E810,Employee_810,Marketing,36731,58,2
E811,Employee_811,Finance,70188,27,28
E812,Employee_812,Marketing,33129,36,28
E813,Employee_813,IT,31645,40,12
E814,Employee_814,Sales,58472,59,13
E815,Employee_815,Finance,35115,51,18
E816,Employee_816,Marketing,87247,24,19
E817,Employee_817,HR,89067,30,16
E818,Employee_818,IT,87103,28,5
E819,Employee_819,Finance,48223,30,34
E820,Employee_820,HR,45887,32,11
E821,Employee_821,Finance,59706,41,26
E822,Employee_822,IT,39471,27,5
E823,Employee_823,HR,58428,57,36
E824,Employee_824,IT,33837,30,12
E825,Employee_825,Marketing,58440,44,16
E826,Employee_826,Marketing,85905,42,7
E827,Employee_827,IT,80749,46,34
E828,Employee_828,IT,61971,56,10
E829,Employee_829,HR,40923,49,17
E830,Employee_830,Marketing,49135,27,23
E831,Employee_831,Marketing,54478,33,15
E832,Employee_832,HR,50636,42,11
E833,Employee_833,HR,81111,48,4
E834,Employee_834,HR,77623,30,3
E835,Employee_835,HR,55995,29,23
E836,Employee_836,Finance,37384,34,1
E837,Employee_837,Marketing,70253,45,4
E838,Employee_838,HR,88097,45,40
E839,Employee_839,HR,77684,55,15
E840,Employee_840,Marketing,30144,57,8
E841,Employee_841,Marketing,52918,42,23
E842,Employee_842,HR,67110,38,10
E843,Employee_843,IT,39001,48,33
E844,Employee_844,Marketing,59262,45,31
E845,Employee_845,Marketing,37014,35,1
E846,Employee_846,Sales,50738,42,32
E847,Employee_847,Sales,99510,43,26
E848,Employee_848,IT,40392,30,33
E849,Employee_849,Finance,48208,47,24
E850,Employee_850,Marketing,75966,53,30
E851,Employee_851,HR,70762,48,15
E852,Employee_852,Sales,40433,51,34
E853,Employee_853,Marketing,44214,39,19
E854,Employee_854,Finance,85264,55,28
E855,Employee_855,IT,78487,45,14
E856,Employee_856,Sales,92186,47,9
E857,Employee_857,Marketing,66547,49,30
E858,Employee_858,HR,39181,46,37
E859,Employee_859,Marketing,37868,41,21
E860,Employee_860,IT,44795,25,2
E861,Employee_861,Marketing,80609,57,33
E862,Employee_862,Finance,49597,53,37
E863,Employee_863,Finance,63378,31,23
E864,Employee_864,Sales,44266,26,2
E865,Employee_865,Marketing,58458,32,21
E866,Employee_866,HR,36665,40,29
E867,Employee_867,IT,57285,35,1
E868,Employee_868,Sales,73207,55,35
E869,Employee_869,HR,32666,42,1
E870,Employee_870,Finance,92167,37,14
E871,Employee_871,HR,69079,44,11
E872,Employee_872,Marketing,55641,57,15
E873,Employee_873,IT,45374,28,1
E874,Employee_874,Finance,45110,53,11
E875,Employee_875,Sales,91010,27,16
E876,Employee_876,HR,43873,57,5
E877,Employee_877,Marketing,68168,40,13
E878,Employee_878,Marketing,68623,34,11
E879,Employee_879,Sales,43558,51,40
E880,Employee_880,HR,69831,49,15
E881,Employee_881,HR,81544,40,11
E882,Employee_882,Finance,77632,58,32
E883,Employee_883,IT,37564,57,1
E884,Employee_884,IT,31041,50,20
E885,Employee_885,IT,72749,47,38
E886,Employee_886,IT,96550,57,15
E887,Employee_887,Marketing,36498,23,40
E888,Employee_888,Sales,57233,48,29
E889,Employee_889,Finance,45719,38,29
E890,Employee_890,Finance,32739,48,7
E891,Employee_891,Finance,38253,42,19
E892,Employee_892,HR,87649,27,36
E893,Employee_893,Sales,53353,30,10
E894,Employee_894,HR,49263,26,5
E895,Employee_895,Sales,93283,33,10
E896,Employee_896,HR,32963,47,2
E897,Employee_897,HR,79342,31,37
E898,Employee_898,Finance,77383,36,22
E899,Employee_899,Finance,82891,53,34
E900,Employee_900,IT,52302,47,21
E901,Employee_901,HR,31317,36,28
E902,Employee_902,IT,70989,35,25
E903,Employee_903,Finance,82389,45,9
E904,Employee_904,IT,35122,41,34
E905,Employee_905,IT,48026,36,30
E906,Employee_906,HR,32367,49,23
E907,Employee_907,Marketing,77488,53,31
E908,Employee_908,HR,94790,29,25
E909,Employee_909,HR,74333,57,33
E910,Employee_910,IT,62423,23,20
E911,Employee_911,Finance,53296,30,16
E912,Employee_912,IT,73142,33,10
E913,Employee_913,Sales,39320,58,20
E914,Employee_914,IT,43830,57,27
E915,Employee_915,IT,97392,46,23
E916,Employee_916,Marketing,77899,35,1
E917,Employee_917,IT,40682,33,35
E918,Employee_918,Marketing,39420,50,1
E919,Employee_919,HR,60732,37,11
E920,Employee_920,Marketing,47837,30,31
E921,Employee_921,Finance,78234,48,10
E922,Employee_922,Finance,61863,31,11
E923,Employee_923,IT,86081,26,23
E924,Employee_924,IT,52549,59,1
E925,Employee_925,Finance,57531,54,18
E926,Employee_926,Marketing,84378,51,30
E927,Employee_927,Marketing,44960,26,7
E928,Employee_928,Marketing,38980,35,16
E929,Employee_929,IT,66327,25,3
E930,Employee_930,HR,84285,32,33
E931,Employee_931,Sales,99181,52,14
E932,Employee_932,IT,53902,41,5
E933,Employee_933,IT,44433,29,32
E934,Employee_934,Sales,35829,26,40
E935,Employee_935,Sales,68976,55,22
E936,Employee_936,HR,95049,37,32
E937,Employee_937,IT,63556,53,40
E938,Employee_938,IT,77905,30,21
E939,Employee_939,Finance,47171,47,12
E940,Employee_940,IT,49674,32,36
E941,Employee_941,Sales,72368,32,35
E942,Employee_942,Finance,32155,35,22
E943,Employee_943,Finance,50708,53,25
E944,Employee_944,Finance,48591,57,4
E945,Employee_945,HR,68183,38,31
E946,Employee_946,IT,69601,29,10
E947,Employee_947,Marketing,30653,59,23
E948,Employee_948,HR,41163,55,40
E949,Employee_949,Marketing,71859,51,40
E950,Employee_950,Marketing,64069,28,13
E951,Employee_951,HR,67744,31,22
E952,Employee_952,IT,37904,53,32
E953,Employee_953,Sales,60092,47,14
E954,Employee_954,Finance,66106,32,35
E955,Employee_955,Finance,53759,49,26
E956,Employee_956,HR,34176,47,1
E957,Employee_957,IT,81922,35,37
E958,Employee_958,Sales,41979,55,27
E959,Employee_959,IT,53625,25,18
E960,Employee_960,Sales,64219,45,40
E961,Employee_961,Sales,73713,55,35
E962,Employee_962,IT,69036,22,29
E963,Employee_963,Marketing,93271,60,32
E964,Employee_964,Finance,79293,51,9
E965,Employee_965,Sales,68594,49,35
E966,Employee_966,IT,42749,59,31
E967,Employee_967,HR,37970,35,4
E968,Employee_968,HR,56949,24,7
E969,Employee_969,HR,66485,39,6
E970,Employee_970,Sales,80384,51,35
E971,Employee_971,IT,99682,58,14
E972,Employee_972,IT,98755,54,32
E973,Employee_973,Sales,78565,59,22
E974,Employee_974,HR,69326,27,32
E975,Employee_975,Marketing,31774,35,40
E976,Employee_976,Finance,38592,51,38
E977,Employee_977,Sales,82919,33,4
E978,Employee_978,Finance,38999,60,11
E979,Employee_979,Finance,46627,33,4
E980,Employee_980,IT,51396,25,19
E981,Employee_981,HR,62525,55,17
E982,Employee_982,IT,99664,46,33
E983,Employee_983,Finance,49527,38,40
E984,Employee_984,HR,84811,49,37
E985,Employee_985,IT,79277,48,38
E986,Employee_986,HR,47928,57,37
E987,Employee_987,Marketing,82598,22,15
E988,Employee_988,HR,38921,50,7
E989,Employee_989,Sales,48710,56,28
E990,Employee_990,Sales,40905,34,13
E991,Employee_991,Marketing,86617,39,37
E992,Employee_992,HR,53131,28,3
E993,Employee_993,Sales,46967,22,7
E994,Employee_994,Finance,52238,29,34
E995,Employee_995,IT,46583,50,6
E996,Employee_996,Finance,87684,40,29
E997,Employee_997,IT,80390,50,18
E998,Employee_998,Sales,80673,36,33
E999,Employee_999,Finance,42944,23,28
E1000,Employee_1000,IT,43315,56,5
E1001,Employee_1001,Sales,43810,54,9
E1002,Employee_1002,HR,67385,47,5
E1003,Employee_1003,Finance,60062,50,31
E1004,Employee_1004,Marketing,41347,31,14
E1005,Employee_1005,Sales,85947,23,3
E1006,Employee_1006,HR,92452,60,32
E1007,Employee_1007,Sales,84990,59,27
E1008,Employee_1008,HR,38797,58,34
E1009,Employee_1009,Finance,59397,52,21
E1010,Employee_1010,IT,74804,28,39
E1011,Employee_1011,Finance,94108,48,2
E1012,Employee_1012,IT,80238,32,10
E1013,Employee_1013,HR,73293,23,29
E1014,Employee_1014,Marketing,51733,37,13
E1015,Employee_1015,Sales,60311,40,20
E1016,Employee_1016,Finance,38067,36,27
E1017,Employee_1017,Marketing,47099,34,2
E1018,Employee_1018,HR,94305,40,16
E1019,Employee_1019,IT,69474,22,1
E1020,Employee_1020,Sales,85289,43,36
E1021,Employee_1021,IT,82205,22,1
E1022,Employee_1022,HR,71399,52,2
E1023,Employee_1023,Sales,98157,26,25
E1024,Employee_1024,HR,79972,42,29
E1025,Employee_1025,Finance,40940,49,5
E1026,Employee_1026,Marketing,30907,49,32
E1027,Employee_1027,Marketing,88850,55,12
E1028,Employee_1028,IT,60692,59,14
E1029,Employee_1029,IT,69656,50,17
E1030,Employee_1030,IT,77722,51,14
E1031,Employee_1031,Marketing,70598,39,40
E1032,Employee_1032,HR,40256,54,24
E1033,Employee_1033,Sales,46818,43,37
E1034,Employee_1034,IT,62625,50,22
E1035,Employee_1035,Marketing,57934,31,23
E1036,Employee_1036,Marketing,88697,28,11
E1037,Employee_1037,Sales,89762,49,36
E1038,Employee_1038,Sales,62834,33,21
E1039,Employee_1039,HR,97577,26,30
E1040,Employee_1040,Sales,35600,55,30
E1041,Employee_1041,IT,48931,23,25
E1042,Employee_1042,Sales,70061,45,26
E1043,Employee_1043,Sales,97146,33,32
E1044,Employee_1044,Finance,62255,52,7
E1045,Employee_1045,Sales,71054,48,34
E1046,Employee_1046,Finance,46821,36,25
E1047,Employee_1047,HR,75797,44,31
E1048,Employee_1048,Marketing,36005,22,15
E1049,Employee_1049,IT,85828,60,5
E1050,Employee_1050,IT,54765,47,25
E1051,Employee_1051,Finance,74597,47,2
E1052,Employee_1052,Finance,39195,37,7
E1053,Employee_1053,HR,32976,37,16
E1054,Employee_1054,Marketing,37747,39,15
E1055,Employee_1055,Finance,87594,50,3
E1056,Employee_1056,IT,79349,55,24
E1057,Employee_1057,Sales,58332,56,27
E1058,Employee_1058,IT,42271,49,11
E1059,Employee_1059,Marketing,84359,23,24
E1060,Employee_1060,HR,48979,28,15
E1061,Employee_1061,IT,83725,25,38
E1062,Employee_1062,HR,62417,27,25
E1063,Employee_1063,Finance,36728,58,25
E1064,Employee_1064,IT,75746,46,29
E1065,Employee_1065,Finance,77839,33,17
E1066,Employee_1066,Marketing,87247,35,19
E1067,Employee_1067,Finance,65626,43,11
E1068,Employee_1068,Finance,63212,56,33
E1069,Employee_1069,HR,48302,51,8
E1070,Employee_1070,Finance,60105,59,30
E1071,Employee_1071,Finance,93839,30,2
E1072,Employee_1072,HR,83106,43,10
E1073,Employee_1073,Marketing,79989,51,14
E1074,Employee_1074,IT,90471,46,12
E1075,Employee_1075,Sales,44580,55,10
E1076,Employee_1076,Finance,83539,51,37
E1077,Employee_1077,Finance,94307,54,11
E1078,Employee_1078,Finance,39069,42,33
E1079,Employee_1079,HR,57797,44,4
E1080,Employee_1080,Finance,49998,33,27
E1081,Employee_1081,Finance,56565,50,26
E1082,Employee_1082,Sales,91399,24,5
E1083,Employee_1083,Sales,82955,30,10
E1084,Employee_1084,IT,44642,29,26
E1085,Employee_1085,Finance,43594,58,22
E1086,Employee_1086,Marketing,32109,37,10
E1087,Employee_1087,HR,39076,43,16
E1088,Employee_1088,IT,66671,57,5
E1089,Employee_1089,IT,81565,56,24
E1090,Employee_1090,Finance,84413,59,9
E1091,Employee_1091,IT,69654,43,21
E1092,Employee_1092,Marketing,37256,37,34
E1093,Employee_1093,IT,37569,43,2
E1094,Employee_1094,IT,81543,47,2
E1095,Employee_1095,Sales,87885,29,12
E1096,Employee_1096,HR,66690,57,29
E1097,Employee_1097,Sales,66344,55,34
E1098,Employee_1098,IT,41294,59,10
E1099,Employee_1099,IT,50101,46,22
E1100,Employee_1100,Sales,38307,36,11
E1101,Employee_1101,IT,42609,29,15
E1102,Employee_1102,IT,33052,32,11
E1103,Employee_1103,Finance,97728,31,2
E1104,Employee_1104,Finance,55732,59,4
E1105,Employee_1105,HR,60241,51,17
E1106,Employee_1106,Finance,33906,51,27
E1107,Employee_1107,HR,87732,33,17
E1108,Employee_1108,Marketing,94141,26,35
E1109,Employee_1109,Sales,70240,32,14
E1110,Employee_1110,Sales,45198,52,1
E1111,Employee_1111,HR,44119,54,16
E1112,Employee_1112,HR,79814,35,36
E1113,Employee_1113,HR,40052,45,32
E1114,Employee_1114,IT,59792,45,3
E1115,Employee_1115,IT,40716,31,5
E1116,Employee_1116,HR,98432,48,38
E1117,Employee_1117,HR,51028,51,21
E1118,Employee_1118,Marketing,62024,43,3
E1119,Employee_1119,Finance,75294,51,20
E1120,Employee_1120,Finance,32799,44,32
E1121,Employee_1121,Marketing,41035,29,38
E1122,Employee_1122,Finance,67845,52,31
E1123,Employee_1123,Sales,95631,44,17
E1124,Employee_1124,Finance,39903,44,39
E1125,Employee_1125,HR,77966,30,4
E1126,Employee_1126,Sales,50720,51,40
E1127,Employee_1127,Finance,70752,30,9
E1128,Employee_1128,IT,96906,57,32
E1129,Employee_1129,HR,87299,36,40
E1130,Employee_1130,Marketing,87829,33,26
E1131,Employee_1131,Sales,69343,40,12
E1132,Employee_1132,Sales,99992,22,12
E1133,Employee_1133,HR,87456,32,31
E1134,Employee_1134,IT,71668,25,39
E1135,Employee_1135,Sales,95747,22,14
E1136,Employee_1136,HR,80379,53,33
E1137,Employee_1137,Sales,87545,40,27
E1138,Employee_1138,Finance,49601,33,35
E1139,Employee_1139,HR,31711,46,29
E1140,Employee_1140,Sales,83501,56,22
E1141,Employee_1141,IT,75503,22,38
E1142,Employee_1142,Finance,30073,29,7
E1143,Employee_1143,Marketing,73903,45,40
E1144,Employee_1144,Marketing,75847,52,19
E1145,Employee_1145,Finance,89264,56,8
E1146,Employee_1146,Finance,61106,26,19
E1147,Employee_1147,Marketing,85912,26,6
E1148,Employee_1148,HR,84523,52,23
E1149,Employee_1149,Finance,95081,22,25
E1150,Employee_1150,HR,84719,28,4
E1151,Employee_1151,Sales,37964,56,18
E1152,Employee_1152,Marketing,39706,28,20
E1153,Employee_1153,HR,65415,40,37
E1154,Employee_1154,Sales,54437,51,7
E1155,Employee_1155,HR,78435,44,36
E1156,Employee_1156,HR,66051,48,25
E1157,Employee_1157,Finance,73808,57,12
E1158,Employee_1158,Marketing,94576,22,28
E1159,Employee_1159,HR,87680,43,22
E1160,Employee_1160,HR,55337,29,19
E1161,Employee_1161,Marketing,67817,56,37
E1162,Employee_1162,IT,55426,35,39
E1163,Employee_1163,Sales,73977,51,22
E1164,Employee_1164,HR,55760,45,11
E1165,Employee_1165,IT,93160,41,38
E1166,Employee_1166,Marketing,33207,27,2
E1167,Employee_1167,Finance,56205,56,4
E1168,Employee_1168,Marketing,60167,33,35
E1169,Employee_1169,Marketing,92673,25,13
E1170,Employee_1170,Finance,45693,25,6
E1171,Employee_1171,Finance,66428,43,22
E1172,Employee_1172,Sales,85531,52,5
E1173,Employee_1173,IT,40549,31,6
E1174,Employee_1174,HR,78521,37,39
E1175,Employee_1175,Sales,94237,58,19
E1176,Employee_1176,IT,37763,33,31
E1177,Employee_1177,Finance,75271,56,34
E1178,Employee_1178,Finance,56026,54,13
E1179,Employee_1179,Sales,55758,33,12
E1180,Employee_1180,IT,78028,42,27
E1181,Employee_1181,Finance,76743,46,37
E1182,Employee_1182,Finance,80993,54,37
E1183,Employee_1183,Marketing,79475,46,7
E1184,Employee_1184,Finance,46426,49,35
E1185,Employee_1185,IT,48423,52,31
E1186,Employee_1186,Sales,45272,49,37
E1187,Employee_1187,IT,69772,44,12
E1188,Employee_1188,Marketing,52355,37,40
E1189,Employee_1189,IT,32876,51,3
E1190,Employee_1190,HR,49158,22,19
E1191,Employee_1191,Finance,64866,25,8
E1192,Employee_1192,IT,77887,25,21
E1193,Employee_1193,Sales,66460,24,4
E1194,Employee_1194,HR,86068,50,34
E1195,Employee_1195,Sales,53588,39,7
E1196,Employee_1196,Marketing,94077,28,15
E1197,Employee_1197,Sales,46757,37,14
E1198,Employee_1198,Marketing,55707,38,22
E1199,Employee_1199,Sales,78527,42,9
E1200,Employee_1200,Marketing,33113,56,17
E1201,Employee_1201,IT,63473,29,28
E1202,Employee_1202,Finance,59696,49,3
E1203,Employee_1203,Sales,97295,41,12
E1204,Employee_1204,Marketing,79366,29,24
E1205,Employee_1205,IT,39375,35,25
E1206,Employee_1206,IT,37492,54,24
E1207,Employee_1207,Finance,85215,54,1
E1208,Employee_1208,Finance,35800,44,34
E1209,Employee_1209,Sales,65436,30,6
E1210,Employee_1210,Sales,42447,36,19
E1211,Employee_1211,IT,93482,27,10
E1212,Employee_1212,IT,66871,59,28
E1213,Employee_1213,Finance,69228,37,2
E1214,Employee_1214,Sales,39007,36,25
E1215,Employee_1215,IT,97433,40,30
E1216,Employee_1216,Finance,88558,38,36
E1217,Employee_1217,IT,81584,57,28
E1218,Employee_1218,HR,51262,23,11
E1219,Employee_1219,Sales,38773,23,6
E1220,Employee_1220,Marketing,47421,24,8
E1221,Employee_1221,HR,82479,45,31
E1222,Employee_1222,Sales,80652,32,4
E1223,Employee_1223,Finance,93286,55,36
E1224,Employee_1224,Sales,97029,33,11
E1225,Employee_1225,HR,42877,43,31
E1226,Employee_1226,HR,52928,51,7
E1227,Employee_1227,Marketing,79256,41,11
E1228,Employee_1228,Finance,49957,47,23
E1229,Employee_1229,Sales,72096,36,1
E1230,Employee_1230,Sales,38828,45,19
E1231,Employee_1231,IT,82577,57,18
E1232,Employee_1232,Marketing,88402,23,28
E1233,Employee_1233,Finance,81617,59,34
E1234,Employee_1234,HR,78655,27,37
E1235,Employee_1235,Marketing,65103,32,11
E1236,Employee_1236,Finance,42615,27,18
E1237,Employee_1237,Sales,36976,52,40
E1238,Employee_1238,IT,76512,23,1
E1239,Employee_1239,Sales,57146,31,9
E1240,Employee_1240,HR,70587,51,22
E1241,Employee_1241,IT,47171,56,9
E1242,Employee_1242,IT,73454,34,18
E1243,Employee_1243,Finance,92474,45,12
E1244,Employee_1244,Sales,64105,33,16
E1245,Employee_1245,HR,59854,43,18
E1246,Employee_1246,Marketing,62873,28,25
E1247,Employee_1247,Finance,99346,28,33
E1248,Employee_1248,Sales,83848,59,34
E1249,Employee_1249,IT,50662,33,5
E1250,Employee_1250,HR,35051,47,16
